# E_lab [MeV]	Wr	Wi	cross_section [mb]	S_factor [MeV*mb]
0.023533333333333	823.021873695958901	-82.381627591422153	1.866076843397243e-02	2.412833698561751e+02
0.023700000000000	796.362260153005747	-79.776671106223674	1.916465818181791e-02	2.416623620851702e+02
0.023866666666667	770.824701962158772	-77.280130535731550	1.967655527222032e-02	2.420427250474507e+02
0.024033333333333	746.351988934662152	-74.886517502074776	2.019648271644723e-02	2.424244621100061e+02
0.024200000000000	722.890307278465106	-72.590667789705029	2.072446277571232e-02	2.428075766183216e+02
0.024366666666667	700.389010809617330	-70.387719593102310	2.126051697768698e-02	2.431920718841899e+02
0.024533333333333	678.800409296846812	-68.273093391144665	2.180466613480796e-02	2.435779511976320e+02
0.024700000000000	658.079572595814720	-66.242473316234915	2.235693036099218e-02	2.439652178221753e+02
0.024866666666667	638.184149250019528	-64.291789895270137	2.291732908812440e-02	2.443538749907053e+02
0.025033333333333	619.074198360487740	-62.417204050670948	2.348588108380567e-02	2.447439259173808e+02
0.025200000000000	600.712033712120925	-60.615092261788534	2.406260446691724e-02	2.451353737880588e+02
0.025366666666667	583.062079127715544	-58.882032792765702	2.464751672386700e-02	2.455282217610974e+02
0.025533333333333	566.090734166768391	-57.214792902670045	2.524063472521462e-02	2.459224729740633e+02
0.025700000000000	549.766249373417647	-55.610316961280078	2.584197474132229e-02	2.463181305425717e+02
0.025866666666667	534.058610315432186	-54.065715399607126	2.645155245777733e-02	2.467151975593894e+02
0.026033333333333	518.939429737444648	-52.578254430711467	2.706938299013320e-02	2.471136770896457e+02
0.026200000000000	504.381847178443558	-51.145346480971094	2.769548090022087e-02	2.475135721828661e+02
0.026366666666667	490.360435533941247	-49.764541279076563	2.832986020954924e-02	2.479148858601966e+02
0.026533333333333	476.851113974516242	-48.433517551282757	2.897253441537576e-02	2.483176211281812e+02
0.026700000000000	463.831066804212704	-47.150075279125851	2.962351650353993e-02	2.487217809657675e+02
0.026866666666667	451.278667755985416	-45.912128476040390	3.028281896391685e-02	2.491273683364485e+02
0.027033333333333	439.173409367508130	-44.717698445784196	3.095045380370014e-02	2.495343861834565e+02
0.027200000000000	427.495837043153612	-43.564907486718765	3.162643256045230e-02	2.499428374256199e+02
0.027366666666667	416.227487444913267	-42.451973009021498	3.231076631686958e-02	2.503527249688928e+02
0.027533333333333	405.350830937407448	-41.377202036033811	3.300346571229902e-02	2.507640516937382e+02
0.027700000000000	394.849217746928687	-40.338986060787234	3.370454095712465e-02	2.511768204671428e+02
0.027866666666667	384.706827608463998	-39.335796233464720	3.441400184479415e-02	2.515910341377996e+02
0.028033333333333	374.908622635792546	-38.366178855864140	3.513185776359082e-02	2.520066955317220e+02
0.028200000000000	365.440303173796052	-37.428751160875670	3.585811771039781e-02	2.524238074640563e+02
0.028366666666667	356.288266459100910	-36.522197358031221	3.659279030085010e-02	2.528423727262799e+02
0.028533333333333	347.439567850275328	-35.645264925444132	3.733588378291402e-02	2.532623940996348e+02
0.028700000000000	338.881884493187653	-34.796761132358041	3.808740604653321e-02	2.536838743424731e+02
0.028866666666667	330.603481213369092	-33.975549775366594	3.884736463658104e-02	2.541068162020915e+02
0.029033333333333	322.593178516129818	-33.180548114683146	3.961576676317287e-02	2.545312224098273e+02
0.029200000000000	314.840322535195337	-32.410723996483219	4.039261931229132e-02	2.549570956800693e+02
0.029366666666667	307.334756802141289	-31.665093148928169	4.117792885608558e-02	2.553844387087426e+02
0.029533333333333	300.066795708721452	-30.942716640115222	4.197170166429018e-02	2.558132541801291e+02
0.029700000000000	293.027199561046556	-30.242698487551792	4.277394371423588e-02	2.562435447658754e+02
0.029866666666667	286.207151115276614	-29.564183409032192	4.358466070050995e-02	2.566753131233057e+02
0.030033333333333	279.598233499039683	-28.906354705713677	4.440385804387348e-02	2.571085618908401e+02
0.030200000000000	273.192409416083851	-28.268432268460877	4.523154090278132e-02	2.575432936998919e+02
0.030366666666667	266.982001577345178	-27.649670700242577	4.606771418041844e-02	2.579795111616570e+02
0.030533333333333	260.959674246945822	-27.049357546222988	4.691238253626199e-02	2.584172168812501e+02
0.030700000000000	255.118415865509322	-26.466811625630372	4.776555039250954e-02	2.588564134437573e+02
0.030866666666667	249.451522649872591	-25.901381458051217	4.862722194506738e-02	2.592971034270020e+02
0.031033333333333	243.952583133622685	-25.352443778936171	4.949740117115821e-02	2.597392893963987e+02
0.031200000000000	238.615463578698490	-24.819402138443113	5.037609183669052e-02	2.601829739000587e+02
0.031366666666667	233.434294194871364	-24.301685578187850	5.126329750674939e-02	2.606281594811951e+02
0.031533333333333	228.403456140325161	-23.798747381747940	5.215902155085331e-02	2.610748486641298e+02
0.031700000000000	223.517569226312076	-23.310063893580946	5.306326715361248e-02	2.615230439691134e+02
0.031866666666667	218.771480312653807	-22.835133403022082	5.397603731942191e-02	2.619727478977359e+02
0.032033333333333	214.160252323338454	-22.373475088613050	5.489733488253830e-02	2.624239629462430e+02
0.032200000000000	209.679153867928543	-21.924628019776554	5.582716251318380e-02	2.628766915997894e+02
0.032366666666667	205.323649422330118	-21.488150212121669	5.676552272359803e-02	2.633309363277634e+02
0.032533333333333	201.089390028508527	-21.063617732991624	5.771241787754451e-02	2.637866995960924e+02
0.032700000000000	196.972204501831990	-20.650623854828225	5.866785019408341e-02	2.642439838534114e+02
0.032866666666667	192.968091092670737	-20.248778252885049	5.963182175684280e-02	2.647027915435615e+02
0.033033333333333	189.073209594918905	-19.857706245236119	6.060433451936894e-02	2.651631251005765e+02
0.033200000000000	185.283873866175533	-19.477048072367958	6.158539031100898e-02	2.656249869470743e+02
0.033366666666667	181.596544737347147	-19.106458214109908	6.257499084251465e-02	2.660883794922620e+02
0.033533333333333	178.007823285249601	-18.745604741649101	6.357313771379874e-02	2.665533051397822e+02
0.033700000000000	174.514444454594159	-18.394168702827988	6.457983241974227e-02	2.670197662874740e+02
0.033866666666667	171.113271009947426	-18.051843538846921	6.559507635333850e-02	2.674877653168932e+02
0.034033333333333	167.801287786420915	-17.718334530250008	6.661887081425802e-02	2.679573046060762e+02
0.034200000000000	164.575596237796301	-17.393358270983176	6.765121701297732e-02	2.684283865242375e+02
0.034366666666667	161.433409258520642	-17.076642168766778	6.869211607465754e-02	2.689010134264591e+02
0.034533333333333	158.372046258111304	-16.767923970146939	6.974156904746772e-02	2.693751876665000e+02
0.034700000000000	155.388928489818488	-16.466951309307734	7.079957690385458e-02	2.698509115822261e+02
0.034866666666667	152.481574600559642	-16.173481278809067	7.186614054878864e-02	2.703281875089165e+02
0.035033333333333	149.647596405916621	-15.887280021499303	7.294126082304482e-02	2.708070177735853e+02
0.035200000000000	146.884694871411823	-15.608122342270435	7.402493850622448e-02	2.712874046892537e+02
0.035366666666667	144.190656282852937	-15.335791338416876	7.511717432493203e-02	2.717693505687622e+02
0.035533333333333	141.563348610868418	-15.070078048027051	7.621796895292166e-02	2.722528577092885e+02
0.035700000000000	139.000718040597009	-14.810781114924723	7.732732301955759e-02	2.727379284077722e+02
0.035866666666667	136.500785676405208	-14.557706469803697	7.844523710971353e-02	2.732245649457809e+02
0.036033333333333	134.061644394717739	-14.310667026206925	7.957171177154811e-02	2.737127696029820e+02
0.036200000000000	131.681455851265297	-14.069482390966859	8.070674751876845e-02	2.742025446512822e+02
0.036366666666667	129.358447628678780	-13.833978588182491	8.185034483287243e-02	2.746938923496897e+02
0.036533333333333	127.090910512588369	-13.603987795905479	8.300250417050547e-02	2.751868149568643e+02
0.036700000000000	124.877195901711511	-13.379348095217051	8.416322596276459e-02	2.756813147167352e+02
0.036866666666667	122.715713329842573	-13.159903230635026	8.533251062319001e-02	2.761773938735950e+02
0.037033333333333	120.604928109878389	-12.945502381715533	8.651035854641097e-02	2.766750546565620e+02
0.037200000000000	118.543359077095472	-12.735999944816946	8.769677011688763e-02	2.771742992973542e+02
0.037366666666667	116.529576445096739	-12.531255325029203	8.889174570531017e-02	2.776751300085737e+02
0.037533333333333	114.562199748962760	-12.331132737202106	9.009528567728277e-02	2.781775490017165e+02
0.037700000000000	112.639895886066373	-12.135501016033556	9.130739039574243e-02	2.786815584851102e+02
0.037866666666667	110.761377246942009	-11.944233434689600	9.252806021993588e-02	2.791871606518782e+02
0.038033333333333	108.925399923343799	-11.757207531299194	9.375729551284208e-02	2.796943576941797e+02
0.038200000000000	107.130762000525696	-11.574304943238931	9.499509664191173e-02	2.802031517970382e+02
0.038366666666667	105.376301924689182	-11.395411248687991	9.624146397971276e-02	2.807135451325545e+02
0.038533333333333	103.660896937840814	-11.220415814985284	9.749639791111148e-02	2.812255398735963e+02
0.038700000000000	101.983461587310199	-11.049211653752324	9.875989883049434e-02	2.817391381784092e+02
0.038866666666667	100.342946293498590	-10.881695282097544	1.000319671494025e-01	2.822543422058376e+02
0.039033333333333	98.738335985949984	-10.717766589969861	1.013126032934929e-01	2.827711540999868e+02
0.039200000000000	97.168648792142046	-10.557328713022938	1.026018077095140e-01	2.832895760037332e+02
0.039366666666667	95.632934786298713	-10.400287911003162	1.038995808655572e-01	2.838096100532088e+02
0.039533333333333	94.130274791599863	-10.246553451292725	1.052059232507464e-01	2.843312583713114e+02
0.039700000000000	92.659779229139122	-10.096037497251433	1.065208353824954e-01	2.848545230820532e+02
0.039866666666667	91.220587021272467	-9.948655001405989	1.078443178024619e-01	2.853794062942865e+02
0.040033333333333	89.811864534864095	-9.804323602927180	1.091763710844595e-01	2.859059101179320e+02
0.040200000000000	88.432804574708991	-9.662963529535449	1.105169958300705e-01	2.864340366475015e+02
0.040366666666667	87.082625413076056	-9.524497503301328	1.118661926760074e-01	2.869637879769366e+02
0.040533333333333	85.760569863341058	-9.388850650432023	1.132239622931358e-01	2.874951661925335e+02
0.040700000000000	84.465904391350226	-9.255950414740167	1.145903053860005e-01	2.880281733677133e+02
0.040866666666667	83.197918260009251	-9.125726474548972	1.159652226996387e-01	2.885628115763917e+02
0.041033333333333	81.955922712956193	-8.998110663084488	1.173487150165888e-01	2.890990828815449e+02
0.041200000000000	80.739250189817852	-8.873036892037293	1.187407831571500e-01	2.896369893325213e+02
0.041366666666667	79.547253569749787	-8.750441078098303	1.201414279882906e-01	2.901765329835376e+02
0.041533333333333	78.379305451961307	-8.630261072615639	1.215506504158234e-01	2.907177158712082e+02
0.041700000000000	77.234797458506214	-8.512436593866838	1.229684513932407e-01	2.912605400329615e+02
0.041866666666667	76.113139570307233	-8.396909162166405	1.243948319159946e-01	2.918050074903799e+02
0.042033333333333	75.013759484374247	-8.283622037386881	1.258297930296529e-01	2.923511202658481e+02
0.042200000000000	73.936102001457445	-8.172520159073293	1.272733358237656e-01	2.928988803654882e+02
0.042366666666667	72.879628432948071	-8.063550088760806	1.287254614393783e-01	2.934482897942786e+02
0.042533333333333	71.843816034168031	-7.956659954624186	1.301861710672338e-01	2.939993505494063e+02
0.042700000000000	70.828157459627307	-7.851799398265983	1.316554659458135e-01	2.945520646137320e+02
0.042866666666667	69.832160236412576	-7.748919523470525	1.331333473687157e-01	2.951064339704179e+02
0.043033333333333	68.855346262163503	-7.647972847042174	1.346198166782775e-01	2.956624605866350e+02
0.043200000000000	67.897251318170852	-7.548913251403078	1.361148752726009e-01	2.962201464274238e+02
0.043366666666667	66.957424603758762	-7.451695939066582	1.376185246037307e-01	2.967794934498164e+02
0.043533333333333	66.035428288457867	-7.356277388834111	1.391307661751544e-01	2.973405035959115e+02
0.043700000000000	65.130837078232913	-7.262615313559572	1.406516015496781e-01	2.979031788083831e+02
0.043866666666667	64.243237802348308	-7.170668619616337	1.421810323416894e-01	2.984675210124732e+02
0.044033333333333	63.372229011226682	-7.080397367749787	1.437190602260407e-01	2.990335321335962e+02
0.044200000000000	62.517420593692803	-6.991762735506098	1.452656869303324e-01	2.996012140798596e+02
0.044366666666667	61.678433404465555	-6.904726980937907	1.468209142425683e-01	3.001705687569995e+02
0.044533333333333	60.854898908036229	-6.819253407718973	1.483847440086587e-01	3.007415980620388e+02
0.044700000000000	60.046458835721629	-6.735306331538217	1.499571781293234e-01	3.013143038761325e+02
0.044866666666667	59.252764852634425	-6.652851047645094	1.515382185683413e-01	3.018886880804544e+02
0.045033333333333	58.473478240250920	-6.571853799669915	1.531278673461259e-01	3.024647525423541e+02
0.045200000000000	57.708269588910306	-6.492281749526459	1.547261265399886e-01	3.030424991153744e+02
0.045366666666667	56.956818500503183	-6.414102948371733	1.563329982888609e-01	3.036219296479910e+02
0.045533333333333	56.218813303107196	-6.337286308641238	1.579484847925257e-01	3.042030459813978e+02
