-3.2012	0.00233736
-3.18919	0.00234745
-3.17718	0.00235755
-3.16517	0.00236764
-3.15315	0.00237774
-3.14114	0.00238784
-3.12913	0.00239794
-3.11712	0.00240804
-3.10511	0.00241814
-3.09309	0.00242824
-3.08108	0.00243834
-3.06907	0.00244845
-3.05706	0.00245855
-3.04505	0.00246866
-3.03303	0.00247876
-3.02102	0.00248887
-3.00901	0.00249898
-2.997	0.00250909
-2.98498	0.00251919
-2.97297	0.0025293
-2.96096	0.00253942
-2.94895	0.00254953
-2.93694	0.00255964
-2.92492	0.00256975
-2.91291	0.00257987
-2.9009	0.00258999
-2.88889	0.0026001
-2.87688	0.00261022
-2.86486	0.00262034
-2.85285	0.00263046
-2.84084	0.00264058
-2.82883	0.0026507
-2.81682	0.00266082
-2.8048	0.00267094
-2.79279	0.00268107
-2.78078	0.00269119
-2.76877	0.00270132
-2.75676	0.00271144
-2.74474	0.00272157
-2.73273	0.0027317
-2.72072	0.00274183
-2.70871	0.00275196
-2.6967	0.00276209
-2.68468	0.00277222
-2.67267	0.00278236
-2.66066	0.00279249
-2.64865	0.00280263
-2.63664	0.00281276
-2.62462	0.0028229
-2.61261	0.00283304
-2.6006	0.00284318
-2.58859	0.00285332
-2.57658	0.00286346
-2.56456	0.0028736
-2.55255	0.00288374
-2.54054	0.00289389
-2.52853	0.00290403
-2.51652	0.00291418
-2.5045	0.00292432
-2.49249	0.00293447
-2.48048	0.00294462
-2.46847	0.00295477
-2.45646	0.00296492
-2.44444	0.00297507
-2.43243	0.00298523
-2.42042	0.00299538
-2.40841	0.00300554
-2.3964	0.00301569
-2.38438	0.00302585
-2.37237	0.00303601
-2.36036	0.00304617
-2.34835	0.00305633
-2.33634	0.00306649
-2.32432	0.00307665
-2.31231	0.00308682
-2.3003	0.00309698
-2.28829	0.00310715
-2.27628	0.00311731
-2.26426	0.00312748
-2.25225	0.00313765
-2.24024	0.00314782
-2.22823	0.00315799
-2.21622	0.00316817
-2.2042	0.00317834
-2.19219	0.00318851
-2.18018	0.00319869
-2.16817	0.00320887
-2.15616	0.00321904
-2.14414	0.00322922
-2.13213	0.0032394
-2.12012	0.00324958
-2.10811	0.00325977
-2.0961	0.00326995
-2.08408	0.00328013
-2.07207	0.00329032
-2.06006	0.00330051
-2.04805	0.0033107
-2.03604	0.00332088
-2.02402	0.00333107
-2.01201	0.00334127
-2	0.00335146
-1.98799	0.00336165
-1.97598	0.00337185
-1.96396	0.00338204
-1.95195	0.00339224
-1.93994	0.00340244
-1.92793	0.00341264
-1.91592	0.00342284
-1.9039	0.00343304
-1.89189	0.00344324
-1.87988	0.00345345
-1.86787	0.00346365
-1.85586	0.00347386
-1.84384	0.00348407
-1.83183	0.00349428
-1.81982	0.00350449
-1.80781	0.0035147
-1.7958	0.00352491
-1.78378	0.00353513
-1.77177	0.00354534
-1.75976	0.00355556
-1.74775	0.00356578
-1.73574	0.003576
-1.72372	0.00358622
-1.71171	0.00359644
-1.6997	0.00360666
-1.68769	0.00361688
-1.67568	0.00362711
-1.66366	0.00363734
-1.65165	0.00364756
-1.63964	0.00365779
-1.62763	0.00366802
-1.61562	0.00367825
-1.6036	0.00368849
-1.59159	0.00369872
-1.57958	0.00370896
-1.56757	0.00371919
-1.55556	0.00372943
-1.54354	0.00373967
-1.53153	0.00374991
-1.51952	0.00376015
-1.50751	0.00377039
-1.4955	0.00378064
-1.48348	0.00379088
-1.47147	0.00380113
-1.45946	0.00381138
-1.44745	0.00382163
-1.43544	0.00383188
-1.42342	0.00384213
-1.41141	0.00385239
-1.3994	0.00386264
-1.38739	0.0038729
-1.37538	0.00388315
-1.36336	0.00389341
-1.35135	0.00390367
-1.33934	0.00391394
-1.32733	0.0039242
-1.31532	0.00393446
-1.3033	0.00394473
-1.29129	0.003955
-1.27928	0.00396526
-1.26727	0.00397553
-1.25526	0.0039858
-1.24324	0.00399608
-1.23123	0.00400635
-1.21922	0.00401663
-1.20721	0.0040269
-1.1952	0.00403718
-1.18318	0.00404746
-1.17117	0.00405774
-1.15916	0.00406802
-1.14715	0.00407831
-1.13514	0.00408859
-1.12312	0.00409888
-1.11111	0.00410917
-1.0991	0.00411946
-1.08709	0.00412975
-1.07508	0.00414004
-1.06306	0.00415033
-1.05105	0.00416063
-1.03904	0.00417092
-1.02703	0.00418122
-1.01502	0.00419152
-1.003	0.00420182
-0.990991	0.00421212
-0.978979	0.00422243
-0.966967	0.00423273
-0.954955	0.00424304
-0.942943	0.00425335
-0.930931	0.00426366
-0.918919	0.00427397
-0.906907	0.00428428
-0.894895	0.00429459
-0.882883	0.00430491
-0.870871	0.00431523
-0.858859	0.00432554
-0.846847	0.00433586
-0.834835	0.00434619
-0.822823	0.00435651
-0.810811	0.00436683
-0.798799	0.00437716
-0.786787	0.00438749
-0.774775	0.00439782
-0.762763	0.00440815
-0.750751	0.00441848
-0.738739	0.00442881
-0.726727	0.00443915
-0.714715	0.00444948
-0.702703	0.00445982
-0.690691	0.00447016
-0.678679	0.0044805
-0.666667	0.00449084
-0.654655	0.00450119
-0.642643	0.00451153
-0.630631	0.00452188
-0.618619	0.00453223
-0.606607	0.00454258
-0.594595	0.00455293
-0.582583	0.00456329
-0.570571	0.00457364
-0.558559	0.004584
-0.546547	0.00459436
-0.534535	0.00460472
-0.522523	0.00461508
-0.510511	0.00462544
-0.498498	0.00463581
-0.486486	0.00464617
-0.474474	0.00465654
-0.462462	0.00466691
-0.45045	0.00467728
-0.438438	0.00468765
-0.426426	0.00469803
-0.414414	0.0047084
-0.402402	0.00471878
-0.39039	0.00472916
-0.378378	0.00473954
-0.366366	0.00474992
-0.354354	0.00476031
-0.342342	0.00477069
-0.33033	0.00478108
-0.318318	0.00479147
-0.306306	0.00480186
-0.294294	0.00481225
-0.282282	0.00482265
-0.27027	0.00483304
-0.258258	0.00484344
-0.246246	0.00485384
-0.234234	0.00486424
-0.222222	0.00487464
-0.21021	0.00488504
-0.198198	0.00489545
-0.186186	0.00490586
-0.174174	0.00491627
-0.162162	0.00492668
-0.15015	0.00493709
-0.138138	0.0049475
-0.126126	0.00495792
-0.114114	0.00496834
-0.102102	0.00497876
-0.0900901	0.00498918
-0.0780781	0.0049996
-0.0660661	0.00501002
-0.0540541	0.00502045
-0.042042	0.00503088
-0.03003	0.00504131
-0.018018	0.00505174
-0.00600601	0.00506217
0.00600601	0.00507261
0.018018	0.00508304
0.03003	0.00509348
0.042042	0.00510392
0.0540541	0.00511436
0.0660661	0.00512481
0.0780781	0.00513525
0.0900901	0.0051457
0.102102	0.00515615
0.114114	0.0051666
0.126126	0.00517705
0.138138	0.00518751
0.15015	0.00519796
0.162162	0.00520842
0.174174	0.00521888
0.186186	0.00522934
0.198198	0.0052398
0.21021	0.00525027
0.222222	0.00526073
0.234234	0.0052712
0.246246	0.00528167
0.258258	0.00529215
0.27027	0.00530262
0.282282	0.0053131
0.294294	0.00532357
0.306306	0.00533405
0.318318	0.00534453
0.33033	0.00535502
0.342342	0.0053655
0.354354	0.00537599
0.366366	0.00538648
0.378378	0.00539697
0.39039	0.00540746
0.402402	0.00541795
0.414414	0.00542845
0.426426	0.00543895
0.438438	0.00544945
0.45045	0.00545995
0.462462	0.00547045
0.474474	0.00548096
0.486486	0.00549147
0.498498	0.00550198
0.510511	0.00551249
0.522523	0.005523
0.534535	0.00553352
0.546547	0.00554403
0.558559	0.00555455
0.570571	0.00556507
0.582583	0.00557559
0.594595	0.00558612
0.606607	0.00559664
0.618619	0.00560717
0.630631	0.0056177
0.642643	0.00562824
0.654655	0.00563877
0.666667	0.00564931
0.678679	0.00565984
0.690691	0.00567038
0.702703	0.00568093
0.714715	0.00569147
0.726727	0.00570201
0.738739	0.00571256
0.750751	0.00572311
0.762763	0.00573366
0.774775	0.00574422
0.786787	0.00575477
0.798799	0.00576533
0.810811	0.00577589
0.822823	0.00578645
0.834835	0.00579701
0.846847	0.00580758
0.858859	0.00581815
0.870871	0.00582872
0.882883	0.00583929
0.894895	0.00584986
0.906907	0.00586044
0.918919	0.00587102
0.930931	0.00588159
0.942943	0.00589218
0.954955	0.00590276
0.966967	0.00591335
0.978979	0.00592393
0.990991	0.00593452
1.003	0.00594511
1.01502	0.00595571
1.02703	0.0059663
1.03904	0.0059769
1.05105	0.0059875
1.06306	0.0059981
1.07508	0.00600871
1.08709	0.00601931
1.0991	0.00602992
1.11111	0.00604053
1.12312	0.00605114
1.13514	0.00606176
1.14715	0.00607237
1.15916	0.00608299
1.17117	0.00609361
1.18318	0.00610424
1.1952	0.00611486
1.20721	0.00612549
1.21922	0.00613612
1.23123	0.00614675
1.24324	0.00615738
1.25526	0.00616802
1.26727	0.00617865
1.27928	0.00618929
1.29129	0.00619993
1.3033	0.00621058
1.31532	0.00622122
1.32733	0.00623187
1.33934	0.00624252
1.35135	0.00625317
1.36336	0.00626383
1.37538	0.00627449
1.38739	0.00628514
1.3994	0.0062958
1.41141	0.00630647
1.42342	0.00631713
1.43544	0.0063278
1.44745	0.00633847
1.45946	0.00634914
1.47147	0.00635982
1.48348	0.00637049
1.4955	0.00638117
1.50751	0.00639185
1.51952	0.00640253
1.53153	0.00641322
1.54354	0.0064239
1.55556	0.00643459
1.56757	0.00644528
1.57958	0.00645598
1.59159	0.00646667
1.6036	0.00647737
1.61562	0.00648807
1.62763	0.00649877
1.63964	0.00650948
1.65165	0.00652019
1.66366	0.0065309
1.67568	0.00654161
1.68769	0.00655232
1.6997	0.00656304
1.71171	0.00657375
1.72372	0.00658447
1.73574	0.0065952
1.74775	0.00660592
1.75976	0.00661665
1.77177	0.00662738
1.78378	0.00663811
1.7958	0.00664884
1.80781	0.00665958
1.81982	0.00667032
1.83183	0.00668106
1.84384	0.0066918
1.85586	0.00670255
1.86787	0.0067133
1.87988	0.00672405
1.89189	0.0067348
1.9039	0.00674555
1.91592	0.00675631
1.92793	0.00676707
1.93994	0.00677783
1.95195	0.00678859
1.96396	0.00679936
1.97598	0.00681013
1.98799	0.0068209
2	0.00683167
2.01201	0.00684245
2.02402	0.00685323
2.03604	0.00686401
2.04805	0.00687479
2.06006	0.00688557
2.07207	0.00689636
2.08408	0.00690715
2.0961	0.00691794
2.10811	0.00692874
2.12012	0.00693953
2.13213	0.00695033
2.14414	0.00696113
2.15616	0.00697194
2.16817	0.00698274
2.18018	0.00699355
2.19219	0.00700436
2.2042	0.00701518
2.21622	0.00702599
2.22823	0.00703681
2.24024	0.00704763
2.25225	0.00705845
2.26426	0.00706928
2.27628	0.00708011
2.28829	0.00709094
2.3003	0.00710177
2.31231	0.0071126
2.32432	0.00712344
2.33634	0.00713428
2.34835	0.00714512
2.36036	0.00715597
2.37237	0.00716682
2.38438	0.00717767
2.3964	0.00718852
2.40841	0.00719937
2.42042	0.00721023
2.43243	0.00722109
2.44444	0.00723195
2.45646	0.00724281
2.46847	0.00725368
2.48048	0.00726455
2.49249	0.00727542
2.5045	0.0072863
2.51652	0.00729717
2.52853	0.00730805
2.54054	0.00731894
2.55255	0.00732982
2.56456	0.00734071
2.57658	0.0073516
2.58859	0.00736249
2.6006	0.00737338
2.61261	0.00738428
2.62462	0.00739518
2.63664	0.00740608
2.64865	0.00741699
2.66066	0.00742789
2.67267	0.0074388
2.68468	0.00744971
2.6967	0.00746063
2.70871	0.00747155
2.72072	0.00748247
2.73273	0.00749339
2.74474	0.00750431
2.75676	0.00751524
2.76877	0.00752617
2.78078	0.0075371
2.79279	0.00754804
2.8048	0.00755897
2.81682	0.00756992
2.82883	0.00758086
2.84084	0.0075918
2.85285	0.00760275
2.86486	0.0076137
2.87688	0.00762466
2.88889	0.00763561
2.9009	0.00764657
2.91291	0.00765753
2.92492	0.00766849
2.93694	0.00767946
2.94895	0.00769043
2.96096	0.0077014
2.97297	0.00771237
2.98498	0.00772335
2.997	0.00773433
3.00901	0.00774531
3.02102	0.0077563
3.03303	0.00776728
3.04505	0.00777827
3.05706	0.00778927
3.06907	0.00780026
3.08108	0.00781126
3.09309	0.00782226
3.10511	0.00783326
3.11712	0.00784427
3.12913	0.00785528
3.14114	0.00786629
3.15315	0.0078773
3.16517	0.00788832
3.17718	0.00789934
3.18919	0.00791036
3.2012	0.00792139
3.21321	0.00793241
3.22523	0.00794344
3.23724	0.00795448
3.24925	0.00796551
3.26126	0.00797655
3.27327	0.00798759
3.28529	0.00799864
3.2973	0.00800968
3.30931	0.00802073
3.32132	0.00803178
3.33333	0.00804284
