# E_lab [MeV]	Wr	Wi	cross_section [mb]	S_factor [MeV*mb]
0.022200000000000	1065.149224735977085	-107.362353971762400	1.539028234260728e-02	2.458958481849955e+02
0.022366666666667	1027.634314879947349	-103.663728817761169	1.584553002162760e-02	2.462826314412745e+02
0.022533333333333	991.825316178239948	-100.131525633079577	1.630884737239332e-02	2.466708406056644e+02
0.022700000000000	957.628622157319239	-96.756674386841335	1.678026579893763e-02	2.470604796180553e+02
0.022866666666667	924.956590474755804	-93.530680122792534	1.725981578593801e-02	2.474515523809981e+02
0.023033333333333	893.727112583331187	-90.445581622547724	1.774752691888505e-02	2.478440627715020e+02
0.023200000000000	863.863217987280979	-87.493913378081829	1.824342790243512e-02	2.482380146282715e+02
0.023366666666667	835.292709933688833	-84.668670579589922	1.874754658050084e-02	2.486334117659489e+02
0.023533333333333	807.947829904872526	-81.963276859055103	1.925990995420051e-02	2.490302579617155e+02
0.023700000000000	781.764948309887193	-79.371554548400325	1.978054420153359e-02	2.494285569678387e+02
0.023866666666667	756.684279207321343	-76.887697239023011	2.030947469564108e-02	2.498283125072894e+02
0.024033333333333	732.649616978014363	-74.506244446133813	2.084672602279353e-02	2.502295282690389e+02
0.024200000000000	709.608093063583064	-72.222058199631126	2.139232200156652e-02	2.506322079203155e+02
0.024366666666667	687.509951159738831	-70.030301402378164	2.194628569975851e-02	2.510363550937175e+02
0.024533333333333	666.308339244829661	-67.926417806876181	2.250863945320595e-02	2.514419733997170e+02
0.024700000000000	645.959117124465548	-65.906113479092498	2.307940488293159e-02	2.518490664216884e+02
0.024866666666667	626.420678191586454	-63.965339627157426	2.365860291206578e-02	2.522576377116026e+02
0.025033333333333	607.653784224836058	-62.100276683720872	2.424625378408448e-02	2.526676908024442e+02
0.025200000000000	589.621412230837509	-60.307319542776222	2.484237707878451e-02	2.530792291983315e+02
0.025366666666667	572.288612319614661	-58.583063857538258	2.544699172893344e-02	2.534922563750319e+02
0.025533333333333	555.622375743927268	-56.924293315569985	2.606011603739673e-02	2.539067757874365e+02
0.025700000000000	539.591512323146345	-55.327967814991595	2.668176769316385e-02	2.543227908679171e+02
0.025866666666667	524.166536504410400	-53.791212471154224	2.731196378721211e-02	2.547403050256782e+02
0.026033333333333	509.319561397713967	-52.311307389712761	2.795072082760747e-02	2.551593216414957e+02
0.026200000000000	495.024200144662978	-50.885678146524210	2.859805475630289e-02	2.555798440805295e+02
0.026366666666667	481.255474111809163	-49.511886921937136	2.925398096286589e-02	2.560018756788866e+02
0.026533333333333	467.989727329515550	-48.187624238259846	2.991851430099598e-02	2.564254197578951e+02
0.026700000000000	455.204546767254638	-46.910701256822358	3.059166910170086e-02	2.568504796107257e+02
0.026866666666667	442.878687951500787	-45.679042591315214	3.127345918917074e-02	2.572770585148891e+02
0.027033333333333	430.992005575368162	-44.490679600474476	3.196389789442629e-02	2.577051597273445e+02
0.027200000000000	419.525388712951566	-43.343744124361303	3.266299806871603e-02	2.581347864801882e+02
0.027366666666667	408.460700287321364	-42.236462631482747	3.337077209867675e-02	2.585659419924597e+02
0.027533333333333	397.780720521682881	-41.167150748076477	3.408723191816992e-02	2.589986294572384e+02
0.027700000000000	387.469094040056626	-40.134208140785840	3.481238902307221e-02	2.594328520540842e+02
0.027866666666667	377.510280395140730	-39.136113728578492	3.554625448362261e-02	2.598686129440318e+02
0.028033333333333	367.889507763241345	-38.171421200114198	3.628883895648002e-02	2.603059152648306e+02
0.028200000000000	358.592729568925114	-37.238754814667427	3.704015269892553e-02	2.607447621435425e+02
0.028366666666667	349.606583869585207	-36.336805467778837	3.780020557923734e-02	2.611851566829956e+02
0.028533333333333	340.918355264323208	-35.464327002039395	3.856900709068787e-02	2.616271019759161e+02
0.028700000000000	332.515939195850078	-34.620132747314854	3.934656636140817e-02	2.620706010916118e+02
0.028866666666667	324.387808440248572	-33.803092273552864	4.013289216773061e-02	2.625156570883778e+02
0.029033333333333	316.522981667824584	-33.012128342623018	4.092799294477790e-02	2.629622730084138e+02
0.029200000000000	308.910993918537304	-32.246214045286434	4.173187679736004e-02	2.634104518766805e+02
0.029366666666667	301.541868866351593	-31.504370110961616	4.254455151055068e-02	2.638601966993158e+02
0.029533333333333	294.406092746704761	-30.785662378589916	4.336602456147955e-02	2.643115104710183e+02
0.029700000000000	287.494589848504291	-30.089199418266769	4.419630312955268e-02	2.647643961736120e+02
0.029866666666667	280.798699461282878	-29.414130293543234	4.503539410642220e-02	2.652188567745841e+02
0.030033333333333	274.310154184210339	-28.759642455263809	4.588330410510044e-02	2.656748952220857e+02
0.030200000000000	268.021059495579670	-28.124959758041271	4.674003947186193e-02	2.661325144575403e+02
0.030366666666667	261.923874527560493	-27.509340592195841	4.760560629341875e-02	2.665917174017449e+02
0.030533333333333	256.011393936227932	-26.912076122844325	4.848001040883358e-02	2.670525069695822e+02
0.030700000000000	250.276730830096117	-26.332488630242927	4.936325741610159e-02	2.675148860555540e+02
0.030866666666667	244.713300657977321	-25.769929944082050	5.025535268345882e-02	2.679788575469942e+02
0.031033333333333	239.314806021091883	-25.223779966532998	5.115630135722749e-02	2.684444243189219e+02
0.031200000000000	234.075222341256283	-24.693445278215160	5.206610836932435e-02	2.689115892286634e+02
0.031366666666667	228.988784322574472	-24.178357821671973	5.298477844808642e-02	2.693803551288425e+02
0.031533333333333	224.049973180610510	-23.677973658221859	5.391231612365259e-02	2.698507248528910e+02
0.031700000000000	219.253504563291928	-23.191771792880632	5.484872573895496e-02	2.703227012304693e+02
0.031866666666667	214.594317150629934	-22.719253064029054	5.579401145449446e-02	2.707962870722317e+02
0.032033333333333	210.067561863618304	-22.259939093109349	5.674817725872294e-02	2.712714851836423e+02
0.032200000000000	205.668591668284328	-21.813371291370856	5.771122697432552e-02	2.717482983591104e+02
0.032366666666667	201.392951929414276	-21.379109919976887	5.868316426439391e-02	2.722267293769635e+02
0.032533333333333	197.236371273986123	-20.956733200098801	5.966399264225297e-02	2.727067810123619e+02
0.032700000000000	193.194752953409425	-20.545836470581029	6.065371547530258e-02	2.731884560229140e+02
0.032866666666667	189.264166652058766	-20.146031389733494	6.165233599455895e-02	2.736717571615807e+02
0.033033333333333	185.440840734804615	-19.756945179200597	6.265985730017957e-02	2.741566871716356e+02
0.033200000000000	181.721154899148105	-19.378219907216265	6.367628236744388e-02	2.746432487847196e+02
0.033366666666667	178.101633209775872	-19.009511809003704	6.470161405253846e-02	2.751314447189117e+02
0.033533333333333	174.578937489758325	-18.650490642083436	6.573585510057465e-02	2.756212776869869e+02
0.033700000000000	171.149861055105319	-18.300839074696180	6.677900815151752e-02	2.761127503959957e+02
0.033866666666667	167.811322773422209	-17.960252105467499	6.783107574339686e-02	2.766058655364108e+02
0.034033333333333	164.560361416022448	-17.628436512210071	6.889206032116772e-02	2.771006257954826e+02
0.034200000000000	161.394130302361393	-17.305110328655453	6.996196424088848e-02	2.775970338515216e+02
0.034366666666667	158.309892213376617	-16.990002347362640	7.104078977374565e-02	2.780950923685965e+02
0.034533333333333	155.305014552899335	-16.682851647185545	7.212853911462878e-02	2.785948040097772e+02
0.034700000000000	152.376964758901860	-16.383407144377587	7.322521438333853e-02	2.790961714217820e+02
0.034866666666667	149.523305931944442	-16.091427165509814	7.433081763318394e-02	2.795991972491296e+02
0.035033333333333	146.741692684887869	-15.806679041457682	7.544535085430006e-02	2.801038841280883e+02
0.035200000000000	144.029867195244604	-15.528938721129559	7.656881597670083e-02	2.806102346805946e+02
0.035366666666667	141.385655443167264	-15.257990403703690	7.770121487877639e-02	2.811182515287992e+02
0.035533333333333	138.806963640315303	-14.993626188805749	7.884254938736321e-02	2.816279372788577e+02
0.035700000000000	136.291774820914636	-14.735645743154147	7.999282128649421e-02	2.821392945369855e+02
0.035866666666667	133.838145604771523	-14.483855983312917	8.115203231725375e-02	2.826523258937547e+02
0.036033333333333	131.444203105815553	-14.238070773218221	8.232018418579057e-02	2.831670339380203e+02
0.036200000000000	129.108141992289307	-13.998110636087965	8.349727856565518e-02	2.836834212509346e+02
0.036366666666667	126.828221684912367	-13.763802479803108	8.468331710001109e-02	2.842014904003519e+02
0.036533333333333	124.602763681107258	-13.534979334929903	8.587830140935358e-02	2.847212439542676e+02
0.036700000000000	122.430149011060786	-13.311480105073082	8.708223309063534e-02	2.852426844655011e+02
0.036866666666667	120.308815803562929	-13.093149328500491	8.829511372558665e-02	2.857658144875712e+02
0.037033333333333	118.237256971818220	-12.879836950904580	8.951694487922314e-02	2.862906365584011e+02
0.037200000000000	116.214017996664221	-12.671398108275651	9.074772810896345e-02	2.868171532190225e+02
0.037366666666667	114.237694820606742	-12.467692919888149	9.198746496074885e-02	2.873453669906856e+02
0.037533333333333	112.306931827377016	-12.268586290339993	9.323615697811585e-02	2.878752803938474e+02
0.037700000000000	110.420419917548621	-12.073947720607108	9.449380570460152e-02	2.884068959458013e+02
0.037866666666667	108.576894672521432	-11.883651127582481	9.576041268270545e-02	2.889402161483590e+02
0.038033333333333	106.775134594424861	-11.697574671455438	9.703597946149808e-02	2.894752435024308e+02
0.038200000000000	105.013959428626010	-11.515600590835157	9.832050759747726e-02	2.900119805019796e+02
0.038366666666667	103.292228560287001	-11.337615045114006	9.961399865500780e-02	2.905504296274132e+02
0.038533333333333	101.608839476911209	-11.163507963593552	1.009164542139095e-01	2.910905933602836e+02
0.038700000000000	99.962726304363260	-10.993172901342785	1.022278758664890e-01	2.916324741671452e+02
0.038866666666667	98.352858400066787	-10.826506901109348	1.035482652254336e-01	2.921760745153451e+02
0.039033333333333	96.778239013306102	-10.663410361345432	1.048776239206261e-01	2.927213968570937e+02
0.039200000000000	95.237903997334530	-10.503786909719788	1.062159536063397e-01	2.932684436434351e+02
0.039366666666667	93.730920580400872	-10.347543282122018	1.075632559615170e-01	2.938172173186458e+02
0.039533333333333	92.256386189302711	-10.194589206798459	1.089195326893298e-01	2.943677203132439e+02
0.039700000000000	90.813427318758512	-10.044837293260692	1.102847855248006e-01	2.949199550591964e+02
0.039866666666667	89.401198454297647	-9.898202926017094	1.116590162305010e-01	2.954739239728129e+02
0.040033333333333	88.018881034319368	-9.754604162572700	1.130422266047243e-01	2.960296294715520e+02
0.040200000000000	86.665682461396608	-9.613961635830835	1.144344184769605e-01	2.965870739570600e+02
0.040366666666667	85.340835149117803	-9.476198460374007	1.158355937154707e-01	2.971462598304574e+02
0.040533333333333	84.043595612215505	-9.341240142708393	1.172457542262349e-01	2.977071894849582e+02
0.040700000000000	82.773243593732307	-9.209014495171148	1.186649019524821e-01	2.982698653005584e+02
0.040866666666667	81.529081224864013	-9.079451553259243	1.200930388817087e-01	2.988342896578316e+02
0.041033333333333	80.310432223176841	-8.952483496425367	1.215301670425369e-01	2.994004649260257e+02
0.041200000000000	79.116641121850323	-8.828044572027839	1.229762885049489e-01	2.999683934602396e+02
0.041366666666667	77.947072526690456	-8.706071022240666	1.244314053895510e-01	3.005380776207196e+02
0.041533333333333	76.801110409486069	-8.586501014066374	1.258955198593957e-01	3.011095197494496e+02
0.041700000000000	75.678157423236158	-8.469274571953711	1.273686341291340e-01	3.016827221892737e+02
0.041866666666667	74.577634250011916	-8.354333513233533	1.288507504590506e-01	3.022576872665867e+02
0.042033333333333	73.498978969657996	-8.241621385959031	1.303418711634762e-01	3.028344173085398e+02
0.042200000000000	72.441646458332241	-8.131083409321920	1.318419986044957e-01	3.034129146255492e+02
0.042366666666667	71.405107806044599	-8.022666416265886	1.333511351995836e-01	3.039931815266558e+02
0.042533333333333	70.388849760021543	-7.916318798415511	1.348692834198329e-01	3.045752203128928e+02
0.042700000000000	69.392374189731159	-7.811990453135450	1.363964457877552e-01	3.051590332701702e+02
0.042866666666667	68.415197569629898	-7.709632732544635	1.379326248850902e-01	3.057446226848445e+02
0.043033333333333	67.456850486131821	-7.609198394603688	1.394778233460565e-01	3.063319908265584e+02
0.043200000000000	66.516877159411848	-7.510641555954721	1.410320438646197e-01	3.069211399626200e+02
0.043366666666667	65.594834986110601	-7.413917646625678	1.425952891925612e-01	3.075120723518580e+02
0.043533333333333	64.690294099489334	-7.318983366448589	1.441675621369314e-01	3.081047902375821e+02
0.043700000000000	63.802836943435291	-7.225796643040182	1.457488655681429e-01	3.086992958635445e+02
0.043866666666667	62.932057866694879	-7.134316591473156	1.473392024119681e-01	3.092955914553505e+02
0.044033333333333	62.077562727964755	-7.044503475329687	1.489385756586036e-01	3.098936792384427e+02
0.044200000000000	61.238968519947578	-6.956318669319188	1.505469883547501e-01	3.104935614201924e+02
0.044366666666667	60.415903003513510	-6.869724623169151	1.521644436115430e-01	3.110952402054070e+02
0.044533333333333	59.608004357956145	-6.784684826916873	1.537909446019157e-01	3.116987177896920e+02
0.044700000000000	58.814920844209952	-6.701163777474543	1.554264945572356e-01	3.123039963517635e+02
0.044866666666667	58.036310477738083	-6.619126946339010	1.570710967760709e-01	3.129110780703906e+02
0.045033333333333	57.271840716819149	-6.538540748570723	1.587247546173249e-01	3.135199651096666e+02
0.045200000000000	56.521188160562304	-6.459372512849524	1.603874715004428e-01	3.141306596189392e+02
0.045366666666667	55.784038256889125	-6.381590452581373	1.620592509104631e-01	3.147431637422175e+02
0.045533333333333	55.060085022299003	-6.305163638075996	1.637400963971195e-01	3.153574796157114e+02
0.045700000000000	54.349030771743615	-6.230061969718877	1.654300115735346e-01	3.159736093647718e+02
0.045866666666667	53.650585858409224	-6.156256152103864	1.671290001133797e-01	3.165915550981312e+02
0.046033333333333	52.964468420823008	-6.083717669026994	1.688370657583907e-01	3.172113189219391e+02
0.046200000000000	52.290404141906957	-6.012418759444727	1.705542123098164e-01	3.178329029232248e+02
0.046366666666667	51.628126013551980	-5.942332394192677	1.722804436361645e-01	3.184563091843362e+02
0.046533333333333	50.977374111440979	-5.873432253572653	1.740157636700765e-01	3.190815397768012e+02
0.046700000000000	50.337895377895613	-5.805692705723910	1.757601764039995e-01	3.197085967533404e+02
0.046866666666667	49.709443409988353	-5.739088785678869	1.775136858996113e-01	3.203374821651237e+02
0.047033333333333	49.091778258383697	-5.673596175236388	1.792762962769094e-01	3.209681980418499e+02
0.047200000000000	48.484666229655981	-5.609191183429013	1.810480117246097e-01	3.216007464106538e+02
0.047366666666667	47.887879698701528	-5.545850727750682	1.828288364898877e-01	3.222351292777673e+02
0.047533333333333	47.301196924693313	-5.483552315943272	1.846187748865689e-01	3.228713486433327e+02
0.047700000000000	46.724401875057403	-5.422274028449975	1.864178312921633e-01	3.235094064962142e+02
0.047866666666667	46.157284055762488	-5.361994501470713	1.882260101422774e-01	3.241493048045660e+02
0.048033333333333	45.599638345072082	-5.302692910524051	1.900433159409527e-01	3.247910455340860e+02
0.048200000000000	45.051264836111855	-5.244348954649851	1.918697532484090e-01	3.254346306271536e+02
0.048366666666667	44.511968681589142	-5.186942841051594	1.937053266911904e-01	3.260800620206516e+02
0.048533333333333	43.981559945767040	-5.130455270307005	1.955500409574944e-01	3.267273416382666e+02
0.048700000000000	43.459853461370320	-5.074867422068316	1.974039007920495e-01	3.273764713824148e+02
0.048866666666667	42.946668689295556	-5.020160941179893	1.992669110061387e-01	3.280274531514866e+02
0.049033333333333	42.441829585381265	-4.966317924319573	2.011390764687531e-01	3.286802888255282e+02
0.049200000000000	41.945164470576770	-4.913320907049590	2.030204021051845e-01	3.293349802646419e+02
0.049366666666667	41.456505904441014	-4.861152851263334	2.049108929034506e-01	3.299915293200993e+02
0.049533333333333	40.975690563855828	-4.809797133070259	2.068105539119330e-01	3.306499378309497e+02
0.049700000000000	40.502559125664158	-4.759237531070730	2.087193902369531e-01	3.313102076207009e+02
0.049866666666667	40.036956153283736	-4.709458215016916	2.106374070387440e-01	3.319723404916369e+02
0.050033333333333	39.578729985524350	-4.660443734790434	2.125646095403514e-01	3.326363382396338e+02
0.050200000000000	39.127732631335525	-4.612179009803693	2.145010030153238e-01	3.333022026354124e+02
0.050366666666667	38.683819665280775	-4.564649318662294	2.164465927997947e-01	3.339699354442366e+02
0.050533333333333	38.246850129114261	-4.517840289232474	2.184013842783871e-01	3.346395384047006e+02
0.050700000000000	37.816686433828956	-4.471737888948603	2.203653828956830e-01	3.353110132473143e+02
0.050866666666667	37.393194266602136	-4.426328415475397	2.223385941503047e-01	3.359843616860668e+02
0.051033333333333	36.976242500626330	-4.381598487661517	2.243210235890199e-01	3.366595854103898e+02
0.051200000000000	36.565703106113564	-4.337535036729248	2.263126768181576e-01	3.373366861032681e+02
0.051366666666667	36.161451066580868	-4.294125297807865	2.283135594888407e-01	3.380156654198707e+02
0.051533333333333	35.763364295248952	-4.251356801659608	2.303236773087812e-01	3.386965250061189e+02
0.051700000000000	35.371323555727325	-4.209217366708100	2.323430360359873e-01	3.393792664901065e+02
0.051866666666667	34.985212385108343	-4.167695091310776	2.343716414724975e-01	3.400638914739135e+02
0.052033333333333	34.604917017828924	-4.126778346223074	2.364094994765807e-01	3.407504015523782e+02
0.052200000000000	34.230326314296736	-4.086455767360485	2.384566159468416e-01	3.414387982909121e+02
0.052366666666667	33.861331689140754	-4.046716248709093	2.405129968364536e-01	3.421290832470563e+02
0.052533333333333	33.497827044158793	-4.007548935520875	2.425786481372548e-01	3.428212579486183e+02
0.052700000000000	33.139708700993771	-3.968943217650125	2.446535758920278e-01	3.435153239122416e+02
0.052866666666667	32.786875337369881	-3.930888723132455	2.467377861880768e-01	3.442112826351800e+02
0.053033333333333	32.439227924968011	-3.893375311948396	2.488312851540811e-01	3.449091355919395e+02
0.053200000000000	32.096669669100029	-3.856393069971202	2.509340789576668e-01	3.456088842320477e+02
0.053366666666667	31.759105949577974	-3.819932303077509	2.530461738112750e-01	3.463105299892741e+02
0.053533333333333	31.426444263925958	-3.783983531448734	2.551675759704760e-01	3.470140742802372e+02
0.053700000000000	31.098594172412609	-3.748537484044329	2.572982917302952e-01	3.477195185003877e+02
0.053866666666667	30.775467244921326	-3.713585093243391	2.594383274182272e-01	3.484268640157011e+02
0.054033333333333	30.456977007983063	-3.679117489604325	2.615876894076550e-01	3.491361121819228e+02
0.054200000000000	30.143038895508145	-3.645125996837000	2.637463841000102e-01	3.498472643216460e+02
0.054366666666667	29.833570198689295	-3.611602126857999	2.659144179405887e-01	3.505603217466090e+02
0.054533333333333	29.528490019589875	-3.578537575051162	2.680917974008242e-01	3.512752857352345e+02
0.054700000000000	29.227719224057196	-3.545924215608482	2.702785289915786e-01	3.519921575513863e+02
0.054866666666667	28.931180397313562	-3.513754097041875	2.724746192562213e-01	3.527109384362927e+02
0.055033333333333	28.638797800874971	-3.482019437824878	2.746800747624554e-01	3.534316295991528e+02
0.055200000000000	28.350497329341762	-3.450712622120641	2.768949021166882e-01	3.541542322369203e+02
0.055366666666667	28.066206470404771	-3.419826195686937	2.791191079456491e-01	3.548787475117463e+02
0.055533333333333	27.785854263981065	-3.389352861840971	2.813526989118683e-01	3.556051765720224e+02
0.055700000000000	27.509371264428665	-3.359285477591877	2.835956816963298e-01	3.563335205314430e+02
0.055866666666667	27.236689502104079	-3.329617049834010	2.858480630112349e-01	3.570637804864175e+02
0.056033333333333	26.967742447110086	-3.300340731677709	2.881098495934668e-01	3.577959575089143e+02
0.056200000000000	26.702464974186866	-3.271449818886318	2.903810481953360e-01	3.585300526361974e+02
0.056366666666667	26.440793327252726	-3.242937746375183	2.926616656002827e-01	3.592660668915604e+02
0.056533333333333	26.182665086833815	-3.214798084860897	2.949517086029396e-01	3.600040012608497e+02
0.056700000000000	25.928019136588770	-3.187024537552776	2.972511840236955e-01	3.607438567116642e+02
0.056866666666667	25.676795631925758	-3.159610936967934	2.995600987010299e-01	3.614856341850819e+02
0.057033333333333	25.428935969286181	-3.132551241828510	3.018784594875134e-01	3.622293345920654e+02
0.057200000000000	25.184382756257924	-3.105839534043254	3.042062732459595e-01	3.629749588101740e+02
0.057366666666667	24.943079781914287	-3.079470015754982	3.065435468580825e-01	3.637225076952253e+02
0.057533333333333	24.704971988471489	-3.053437006482538	3.088902872229903e-01	3.644719820805770e+02
0.057700000000000	24.470005444381443	-3.027734940358723	3.112465012410984e-01	3.652233827593274e+02
0.057866666666667	24.238127316675302	-3.002358363401491	3.136121958300883e-01	3.659767105044983e+02
0.058033333333333	24.009285845196634	-2.977301930890621	3.159873779162704e-01	3.667319660600132e+02
0.058200000000000	23.783430317530671	-2.952560404814622	3.183720544253776e-01	3.674891501313131e+02
0.058366666666667	23.560511043489778	-2.928128651354914	3.207662322991682e-01	3.682482634059082e+02
0.058533333333333	23.340479331961077	-2.904001638483821	3.231699184732101e-01	3.690093065289419e+02
0.058700000000000	23.123287466709684	-2.880174433579977	3.255831198936400e-01	3.697722801238050e+02
0.058866666666667	22.908888683916821	-2.856642201137397	3.280058435083231e-01	3.705371847831732e+02
0.059033333333333	22.697237150335876	-2.833400200535489	3.304380962569148e-01	3.713040210590956e+02
0.059200000000000	22.488287940935463	-2.810443783837510	3.328798850882935e-01	3.720727894839915e+02
0.059366666666667	22.281997018742277	-2.787768393691483	3.353312169374815e-01	3.728434905459407e+02
0.059533333333333	22.078321213502593	-2.765369561238310	3.377920987462922e-01	3.736161247131140e+02
0.059700000000000	21.877218202642459	-2.743242904122958	3.402625374388438e-01	3.743906924077790e+02
0.059866666666667	21.678646491063255	-2.721384124510894	3.427425399408545e-01	3.751671940290367e+02
0.060033333333333	21.482565392608135	-2.699789007187786	3.452321131686694e-01	3.759456299418938e+02
0.060200000000000	21.288935011942411	-2.678453417706433	3.477312640195110e-01	3.767260004679961e+02
0.060366666666667	21.097716225893800	-2.657373300553036	3.502399993901173e-01	3.775083059072421e+02
0.060533333333333	20.908870666824167	-2.636544677404023	3.527583261516647e-01	3.782925465118578e+02
0.060700000000000	20.722360704765757	-2.615963645380709	3.552862511722815e-01	3.790787225120341e+02
0.060866666666667	20.538149431688854	-2.595626375395324	3.578237812909227e-01	3.798668340891545e+02
0.061033333333333	20.356200644415623	-2.575529110489937	3.603709233432344e-01	3.806568814047414e+02
0.061200000000000	20.176478829981655	-2.555668164273659	3.629276841268150e-01	3.814488645648400e+02
0.061366666666667	19.998949149393271	-2.536039919344050	3.654940704265590e-01	3.822427836482953e+02
0.061533333333333	19.823577422797302	-2.516640825776299	3.680700890098167e-01	3.830386387027803e+02
0.061700000000000	19.650330115456474	-2.497467399662166	3.706557466072362e-01	3.838364297261104e+02
0.061866666666667	19.479174322894350	-2.478516221652575	3.732510499316058e-01	3.846361566872651e+02
0.062033333333333	19.310077757323934	-2.459783935561824	3.758560056674837e-01	3.854378195168359e+02
0.062200000000000	19.143008734407707	-2.441267247006357	3.784706204605057e-01	3.862414180974213e+02
0.062366666666667	18.977936159477364	-2.422962922052812	3.810949009362708e-01	3.870469522843366e+02
0.062533333333333	18.814829515393577	-2.404867785935814	3.837288536749549e-01	3.878544218809787e+02
0.062700000000000	18.653658849315396	-2.386978721768383	3.863724852340687e-01	3.886638266633220e+02
0.062866666666667	18.494394761211513	-2.369292669323492	3.890258021214852e-01	3.894751663539280e+02
0.063033333333333	18.337008391321031	-2.351806623808257	3.916888108159583e-01	3.902884406440091e+02
0.063200000000000	18.181471408807316	-2.334517634692693	3.943615177560008e-01	3.911036491834883e+02
0.063366666666667	18.027756000692374	-2.317422804566987	3.970439293280073e-01	3.919207915705908e+02
0.063533333333333	17.875834860189803	-2.300519288002172	3.997360518873743e-01	3.927398673741423e+02
0.063700000000000	17.725681176598053	-2.283804290473947	4.024378917311189e-01	3.935608761078131e+02
0.063866666666667	17.577268624119865	-2.267275067275640	4.051494551212868e-01	3.943838172545125e+02
0.064033333333333	17.430571352251561	-2.250928922493495	4.078707482575432e-01	3.952086902408676e+02
0.064200000000000	17.285563975184505	-2.234763207972396	4.106017772980665e-01	3.960354944589890e+02
0.064366666666667	17.142221562266406	-2.218775322328931	4.133425483484832e-01	3.968642292569537e+02
0.064533333333333	17.000519628725415	-2.202962709988695	4.160930674487037e-01	3.976948939275379e+02
0.064700000000000	16.860434125761203	-2.187322860222688	4.188533405956916e-01	3.985274877314411e+02
0.064866666666667	16.721941431943297	-2.171853306236389	4.216233737212442e-01	3.993620098772665e+02
0.065033333333333	16.585018344423644	-2.156551624269368	4.244031726856457e-01	4.001984595170044e+02
0.065200000000000	16.449642069540485	-2.141415432693399	4.271927433076770e-01	4.010368357757618e+02
0.065366666666667	16.315790215233271	-2.126442391175874	4.299920913244084e-01	4.018771377150726e+02
0.065533333333333	16.183440782073372	-2.111630199819353	4.328012224206339e-01	4.027193643619765e+02
0.065700000000000	16.052572155831642	-2.096976598358041	4.356201421982376e-01	4.035635146816809e+02
0.065866666666667	15.923163098951534	-2.082479365337612	4.384488562039621e-01	4.044095876048032e+02
0.066033333333333	15.795192743503329	-2.068136317349764	4.412873698973087e-01	4.052575819989184e+02
0.066200000000000	15.668640583108412	-2.053945308251188	4.441356886748720e-01	4.061074966924449e+02
0.066366666666667	15.543486465848510	-2.039904228422725	4.469938178568064e-01	4.069593304634317e+02
0.066533333333333	15.419710587305431	-2.026011004044654	4.498617626742417e-01	4.078130820294906e+02
0.066700000000000	15.297293483037177	-2.012263596368312	4.527395282929770e-01	4.086687500707307e+02
0.066866666666667	15.176216022328670	-1.998660001035135	4.556271197818106e-01	4.095263332023394e+02
0.067033333333333	15.056459400995680	-1.985198247380742	4.585245421362006e-01	4.103858299973797e+02
0.067200000000000	14.938005135062975	-1.971876397774601	4.614318002657758e-01	4.112472389767872e+02
0.067366666666667	14.820835054605689	-1.958692546975274	4.643488989801711e-01	4.121105585981286e+02
0.067533333333333	14.704931296996906	-1.945644821479577	4.672758430142557e-01	4.129757872794532e+02
0.067700000000000	14.590276301398184	-1.932731378916934	4.702126369945911e-01	4.138429233708194e+02
0.067866666666667	14.476852802222929	-1.919950407425125	4.731592854687523e-01	4.147119651816228e+02
0.068033333333333	14.364643823871822	-1.907300125071356	4.761157928723962e-01	4.155829109529064e+02
0.068200000000000	14.253632674559773	-1.894778779257657	4.790821635538657e-01	4.164557588803619e+02
0.068366666666667	14.143802940952413	-1.882384646158215	4.820584017610565e-01	4.173305071040940e+02
0.068533333333333	14.035138482949540	-1.870116030169888	4.850445116259779e-01	4.182071536966400e+02
0.068700000000000	13.927623427850164	-1.857971263354468	4.880404971928386e-01	4.190856966886537e+02
0.068866666666667	13.821242165604290	-1.845948704919863	4.910463623894418e-01	4.199661340454769e+02
0.069033333333333	13.715979343707374	-1.834046740699858	4.940621110256538e-01	4.208484636673334e+02
0.069200000000000	13.611819861944638	-1.822263782637883	4.970877468084316e-01	4.217326834035627e+02
0.069366666666667	13.508748867609884	-1.810598268292127	5.001232733350639e-01	4.226187910480980e+02
0.069533333333333	13.406751750823796	-1.799048660351297	5.031686940864908e-01	4.235067843351140e+02
0.069700000000000	13.305814140068258	-1.787613446164013	5.062240124129158e-01	4.243966609283114e+02
0.069866666666667	13.205921897188193	-1.776291137260868	5.092892315604895e-01	4.252884184447466e+02
0.070033333333333	13.107061113449629	-1.765080268913290	5.123643546360718e-01	4.261820544265912e+02
0.070200000000000	13.009218104744084	-1.753979399675657	5.154493846339868e-01	4.270775663649113e+02
0.070366666666667	12.912379407514355	-1.742987110954510	5.185443244218954e-01	4.279749516891471e+02
0.070533333333333	12.816531774800552	-1.732102006587899	5.216491767237101e-01	4.288742077543993e+02
0.070700000000000	12.721662171688211	-1.721322712414684	5.247639441500573e-01	4.297753318679452e+02
0.070866666666667	12.627757771850684	-1.710647875880769	5.278886291591077e-01	4.306783212583313e+02
0.071033333333333	12.534805953125210	-1.700076165624814	5.310232340909727e-01	4.315831731049587e+02
0.071200000000000	12.442794294211166	-1.689606271101233	5.341677611284570e-01	4.324898845073624e+02
0.071366666666667	12.351710570481579	-1.679236902184585	5.373222123271693e-01	4.333984525111278e+02
