# E_lab [MeV]	L_real	L_imag	|L|
0.000200000000000	-0.133189095469826	-0.021360942279512	0.134891159855415
0.000366666666667	-0.133241079642781	-0.021361180538493	0.134942526055992
0.000533333333333	-0.133293064336875	-0.021361418803704	0.134993893245663
0.000700000000000	-0.133345049552942	-0.021361657075148	0.135045261424727
0.000866666666667	-0.133397035291840	-0.021361895352832	0.135096630593505
0.001033333333333	-0.133449021551906	-0.021362133636746	0.135148000749827
0.001200000000000	-0.133501008334819	-0.021362371926898	0.135199371894830
0.001366666666667	-0.133552995640600	-0.021362610223290	0.135250744028010
0.001533333333333	-0.133604983467586	-0.021362848525912	0.135302117147201
0.001700000000000	-0.133656971815834	-0.021363086834766	0.135353491251938
0.001866666666667	-0.133708960686151	-0.021363325149854	0.135404866342495
0.002033333333333	-0.133760950079372	-0.021363563471183	0.135456242419179
0.002200000000000	-0.133812939993898	-0.021363801798743	0.135507619479889
0.002366666666667	-0.133864930431302	-0.021364040132542	0.135558997525661
0.002533333333333	-0.133916921390062	-0.021364278472574	0.135610376554473
0.002700000000000	-0.133968912871745	-0.021364516818845	0.135661756567354
0.002866666666667	-0.134020904874837	-0.021364755171350	0.135713137562293
0.003033333333333	-0.134072897400033	-0.021364993530090	0.135764519539460
0.003200000000000	-0.134124890448226	-0.021365231895071	0.135815902499224
0.003366666666667	-0.134176884017814	-0.021365470266285	0.135867286439487
0.003533333333333	-0.134228878110390	-0.021365708643740	0.135918671361307
0.003700000000000	-0.134280872724403	-0.021365947027428	0.135970057262642
0.003866666666667	-0.134332867860654	-0.021366185417353	0.136021444143769
0.004033333333333	-0.134384863519942	-0.021366423813520	0.136072832004969
0.004200000000000	-0.134436859700687	-0.021366662215920	0.136124220844167
0.004366666666667	-0.134488856404530	-0.021366900624562	0.136175610662476
0.004533333333333	-0.134540853629825	-0.021367139039438	0.136227001457760
0.004700000000000	-0.134592851378223	-0.021367377460556	0.136278393231144
0.004866666666667	-0.134644849648165	-0.021367615887909	0.136329785980578
0.005033333333333	-0.134696848440374	-0.021367854321500	0.136381179706270
0.005200000000000	-0.134748847755750	-0.021368092761333	0.136432574408604
0.005366666666667	-0.134800847594277	-0.021368331207409	0.136483970087059
0.005533333333333	-0.134852847954409	-0.021368569659721	0.136535366739601
0.005700000000000	-0.134904848836028	-0.021368808118266	0.136586764365610
0.005866666666667	-0.134956850240118	-0.021369046583052	0.136638162965558
0.006033333333333	-0.135008852167348	-0.021369285054081	0.136689562539601
0.006200000000000	-0.135060854616226	-0.021369523531345	0.136740963085763
0.006366666666667	-0.135112857588327	-0.021369762014853	0.136792364605102
0.006533333333333	-0.135164861082085	-0.021370000504597	0.136843767095567
0.006700000000000	-0.135216865099078	-0.021370239000585	0.136895170558221
0.006866666666667	-0.135268869637726	-0.021370477502809	0.136946574991002
0.007033333333333	-0.135320874698895	-0.021370716011274	0.136997980394270
0.007200000000000	-0.135372880283362	-0.021370954525984	0.137049386768293
0.007366666666667	-0.135424886389499	-0.021371193046930	0.137100794110968
0.007533333333333	-0.135476893018976	-0.021371431574120	0.137152202423448
0.007700000000000	-0.135528900170184	-0.021371670107548	0.137203611703649
0.007866666666667	-0.135580907844738	-0.021371908647222	0.137255021952672
0.008033333333333	-0.135632916041038	-0.021372147193132	0.137306433168444
0.008200000000000	-0.135684924759945	-0.021372385745284	0.137357845351320
0.008366666666667	-0.135736934002224	-0.021372624303682	0.137409258501567
0.008533333333333	-0.135788943766294	-0.021372862868317	0.137460672617130
0.008700000000000	-0.135840954053799	-0.021373101439199	0.137512087699142
0.008866666666667	-0.135892964863096	-0.021373340016319	0.137563503745491
0.009033333333333	-0.135944976195047	-0.021373578599681	0.137614920756539
0.009200000000000	-0.135996988050492	-0.021373817189290	0.137666338732628
0.009366666666667	-0.136049000429381	-0.021374055785146	0.137717757673222
0.009533333333333	-0.136101013330099	-0.021374294387240	0.137769177576235
0.009700000000000	-0.136153026752761	-0.021374532995573	0.137820598441296
0.009866666666667	-0.136205040698901	-0.021374771610154	0.137872020269435
0.010033333333333	-0.136257055166976	-0.021375010230974	0.137923443058642
0.010200000000000	-0.136309070157785	-0.021375248858037	0.137974866809224
0.010366666666667	-0.136361085672129	-0.021375487491348	0.138026291521487
0.010533333333333	-0.136413101708441	-0.021375726130899	0.138077717193400
0.010700000000000	-0.136465118268299	-0.021375964776698	0.138129143826042
0.010866666666667	-0.136517135350169	-0.021376203428737	0.138180571417414
0.011033333333333	-0.136569152954813	-0.021376442087020	0.138231999967789
0.011200000000000	-0.136621171083088	-0.021376680751553	0.138283429477534
0.011366666666667	-0.136673189733367	-0.021376919422325	0.138334859944562
0.011533333333333	-0.136725208907319	-0.021377158099347	0.138386291370043
0.011700000000000	-0.136777228603266	-0.021377396782609	0.138437723751842
0.011866666666667	-0.136829248822887	-0.021377635472120	0.138489157091140
0.012033333333333	-0.136881269564606	-0.021377874167873	0.138540591385903
0.012200000000000	-0.136933290829210	-0.021378112869872	0.138592026636434
0.012366666666667	-0.136985312617556	-0.021378351578120	0.138643462843104
0.012533333333333	-0.137037334927932	-0.021378590292609	0.138694900003747
0.012700000000000	-0.137089357762118	-0.021378829013349	0.138746338119649
0.012866666666667	-0.137141381118411	-0.021379067740331	0.138797777188653
0.013033333333333	-0.137193404998452	-0.021379306473564	0.138849217211909
0.013200000000000	-0.137245429400661	-0.021379545213038	0.138900658187383
0.013366666666667	-0.137297454327493	-0.021379783958768	0.138952100117032
0.013533333333333	-0.137349479776485	-0.021380022710740	0.139003542997949
0.013700000000000	-0.137401505747662	-0.021380261468955	0.139054986829691
0.013866666666667	-0.137453532242684	-0.021380500233422	0.139106431613430
0.014033333333333	-0.137505559259930	-0.021380739004131	0.139157877347094
